ID,Raca,Breed Size,Sexo,Idade,Spay/Neuter Status,Nivel_Atividade_Pet,Dieta_Atual,Marca_Racao,Other Pets in Household,Medicamentos,Convulsoes,Horas_Sono,Tempo_Brincadeira_Horas,Nivel_Atividade_Dono,Visitas_Anuais_Veterinario,Average Temperature (F),Synthetic,Status_Saude,peso_kg,caminhada_diaria_km,porte_animal,calorias_diarias_RER
4012,7,0,1,6.0,2,2,3,2,0,0,0,12.0,3.0,3,4.0,69.0,0,1,11.34,4.83,1,432.57
4013,7,0,1,1.0,1,1,3,4,1,0,0,8.0,2.0,0,1.0,47.0,0,1,21.32,4.83,1,694.53
4014,10,0,0,4.0,1,0,1,6,0,0,0,11.0,1.0,2,3.0,53.0,1,1,4.54,1.61,2,217.72
4015,13,2,1,2.0,0,1,0,7,1,0,0,13.0,2.0,0,0.0,69.0,0,1,33.11,3.22,0,966.2
4016,3,1,1,12.0,1,0,0,7,0,0,0,11.0,1.0,0,3.0,53.0,0,1,33.11,0.0,0,966.2
4017,8,0,1,13.0,1,2,0,7,0,0,0,9.0,0.0,3,2.0,91.0,1,1,24.04,0.0,1,759.97
4018,7,0,1,9.0,2,1,1,6,0,0,0,12.0,2.0,2,2.0,76.0,0,1,15.88,1.61,1,556.85
4019,3,1,0,3.0,2,1,3,0,1,1,0,12.0,3.0,3,0.0,67.0,0,0,22.68,3.22,1,727.5
4020,12,0,1,13.0,0,0,3,5,1,1,1,12.0,0.0,2,0.0,66.0,0,0,34.47,4.83,0,995.82
4021,2,1,0,10.0,0,3,3,1,0,1,0,11.0,1.0,2,3.0,51.0,0,0,40.37,8.05,0,1121.09
4022,3,1,1,6.0,1,2,1,1,0,1,0,8.0,1.0,0,1.0,44.0,0,1,30.84,4.83,0,916.08
4023,5,2,0,12.0,1,3,3,0,0,1,0,12.0,1.0,0,3.0,56.0,0,1,27.22,4.83,0,834.19
4024,10,3,0,10.0,2,0,3,4,0,0,0,14.0,2.0,2,1.0,60.0,0,1,18.14,8.05,1,615.28
4025,13,2,1,9.0,0,3,1,3,0,1,0,12.0,2.0,1,4.0,35.0,0,1,22.68,1.61,1,727.5
4026,14,1,1,11.0,2,3,3,6,2,0,0,8.0,2.0,1,3.0,75.0,0,1,31.75,3.22,0,936.28
4027,11,2,1,11.0,1,0,1,8,1,0,1,9.0,1.0,3,1.0,48.0,0,1,24.49,6.44,1,770.62
4028,8,0,1,4.0,2,1,1,4,1,0,0,11.0,1.0,1,1.0,71.0,0,1,17.24,1.61,1,592.24
4029,3,1,0,5.0,1,0,2,4,0,1,0,12.0,2.0,0,2.0,62.0,0,1,20.87,0.0,1,683.5
4030,4,2,0,2.0,2,2,1,8,0,1,0,10.0,2.0,2,1.0,47.0,0,1,27.22,9.66,0,834.19
4031,6,0,1,8.0,0,2,1,6,0,1,0,11.0,2.0,1,1.0,69.0,0,1,30.84,6.44,0,916.08
4032,3,1,1,2.0,0,0,2,2,0,1,0,9.0,3.0,2,2.0,74.0,0,1,22.23,9.66,1,716.64
4033,4,2,1,10.0,1,1,0,7,1,0,0,10.0,2.0,0,0.0,82.0,0,0,36.74,4.83,0,1044.61
4034,3,1,1,7.0,0,2,2,4,0,1,0,12.0,0.0,3,3.0,51.0,0,0,38.1,4.83,0,1073.47
4035,13,0,0,9.0,2,2,0,7,0,1,0,14.0,3.0,3,1.0,73.0,0,0,29.94,4.83,0,895.96
4036,8,0,1,7.0,1,1,2,5,0,0,0,11.0,1.0,3,2.0,67.0,0,1,16.78,3.22,1,580.35
4037,4,2,1,3.0,2,2,3,4,1,0,0,12.0,3.0,3,1.0,68.0,0,1,24.04,3.22,1,759.97
4038,8,3,1,10.0,1,3,0,7,1,0,0,9.0,1.0,3,2.0,41.0,0,1,27.22,1.61,0,834.19
4039,0,1,1,3.0,2,1,3,4,0,1,0,11.0,2.0,3,2.0,66.0,0,0,23.59,4.83,1,749.28
4040,14,1,0,11.0,2,0,1,6,1,1,0,11.0,0.0,0,2.0,81.0,0,0,25.85,3.22,0,802.5
4041,1,2,0,6.0,2,0,0,7,0,1,0,13.0,0.0,3,0.0,50.0,0,0,21.32,4.83,1,694.53
4042,6,3,0,11.0,1,0,0,7,0,1,0,9.0,3.0,3,1.0,81.0,0,1,16.78,0.0,1,580.35
4043,2,1,1,13.0,2,2,3,5,1,0,0,12.0,2.0,3,2.0,70.0,0,0,20.87,4.83,1,683.5
4044,4,2,0,3.0,2,3,2,0,0,1,0,12.0,3.0,3,1.0,70.0,0,1,15.88,6.44,1,556.85
4045,6,0,1,12.0,2,0,2,4,1,0,0,14.0,2.0,3,0.0,60.0,0,0,28.12,4.83,0,854.79
4046,13,2,1,13.0,1,1,0,7,0,0,0,11.0,2.0,3,0.0,55.0,0,1,26.76,4.83,0,823.59
4047,8,0,1,12.0,1,0,1,3,0,1,0,12.0,1.0,2,3.0,67.0,0,1,19.96,4.83,1,661.03
4048,15,3,1,6.0,0,3,0,7,0,0,0,10.0,3.0,1,2.0,79.0,0,1,13.61,6.44,1,496.01
4049,4,2,1,7.0,1,3,0,7,1,0,0,10.0,0.0,3,2.0,61.0,0,1,19.05,4.83,1,638.29
4050,0,1,1,1.0,0,1,1,6,0,0,0,10.0,2.0,0,1.0,73.0,0,1,27.22,3.22,0,834.19
4051,10,0,1,1.0,2,0,2,6,1,0,0,9.0,2.0,3,1.0,87.0,0,0,34.02,0.0,0,986.05
4052,7,3,1,7.0,2,0,3,3,0,1,0,11.0,1.0,0,1.0,79.0,0,0,26.76,3.22,0,823.59
4053,7,0,0,5.0,0,0,0,7,0,0,0,9.0,0.0,3,0.0,66.0,0,1,34.47,1.61,0,995.82
4054,12,0,0,7.0,0,0,3,1,1,0,0,12.0,1.0,2,0.0,82.0,0,1,20.87,0.0,1,683.5
4055,7,0,0,1.0,1,3,0,7,1,0,0,10.0,0.0,1,1.0,64.0,0,1,28.58,1.61,0,865.26
4056,13,2,1,5.0,0,0,1,2,1,0,0,12.0,2.0,3,0.0,46.0,0,1,14.97,6.44,1,532.74
4057,8,0,1,6.0,1,2,0,7,0,0,0,11.0,2.0,2,1.0,59.0,0,1,19.96,9.66,1,661.03
4058,10,0,0,8.0,2,1,1,3,1,1,0,10.0,2.0,1,1.0,63.0,0,1,28.12,8.05,0,854.79
4059,6,3,1,7.0,1,3,1,6,0,0,0,11.0,2.0,2,1.0,,0,1,24.04,4.83,1,759.97
4060,6,0,0,11.0,0,0,0,7,1,1,0,12.0,0.0,1,3.0,51.0,0,1,21.77,1.61,1,705.49
4061,4,2,0,3.0,2,2,1,8,1,1,0,12.0,1.0,0,0.0,93.0,0,1,28.12,3.22,0,854.79
4062,1,2,0,7.0,1,1,1,8,0,1,0,11.0,1.0,3,1.0,88.0,0,1,25.85,6.44,0,802.5
4063,11,2,1,2.0,2,0,3,7,0,1,0,10.0,2.0,3,3.0,73.0,0,0,28.12,6.44,0,854.79
4064,4,2,0,4.0,0,0,3,3,0,1,0,11.0,2.0,1,3.0,46.0,0,1,13.61,6.44,1,496.01
4065,8,0,0,7.0,2,1,0,7,1,0,0,10.0,3.0,1,2.0,42.0,0,1,19.5,3.22,1,649.57
4066,0,1,0,9.0,1,0,0,7,1,0,0,12.0,2.0,3,2.0,67.0,0,1,12.7,1.61,1,470.92
4067,2,1,1,3.0,1,2,3,0,1,1,0,10.0,1.0,3,3.0,89.0,0,1,16.33,4.83,1,568.64
4068,12,0,0,9.0,0,0,2,6,0,0,0,13.0,2.0,3,2.0,76.0,0,1,33.57,4.83,0,976.25
4069,10,0,0,1.0,2,0,3,1,0,1,0,11.0,1.0,2,0.0,64.0,0,0,30.84,8.05,0,916.08
4070,14,1,1,13.0,2,0,0,7,0,1,0,12.0,1.0,2,2.0,68.0,0,1,22.23,3.22,1,716.64
4071,14,1,0,6.0,1,2,3,8,1,1,0,11.0,1.0,3,1.0,48.0,0,1,29.48,3.22,0,885.61
4072,3,1,0,11.0,1,3,2,2,0,1,0,11.0,3.0,3,2.0,85.0,0,1,19.05,3.22,1,638.29
4073,12,0,0,13.0,2,0,3,7,0,0,0,11.0,1.0,3,0.0,53.0,0,1,11.34,6.44,1,432.57
4074,4,2,0,6.0,2,0,0,7,1,1,0,14.0,2.0,3,1.0,,0,1,18.14,0.0,1,615.28
4075,3,1,0,1.0,0,0,0,7,1,1,0,10.0,0.0,0,1.0,,0,0,7.71,6.44,2,323.88
4076,1,2,1,4.0,2,3,2,6,0,1,0,13.0,2.0,3,2.0,83.0,0,1,24.95,0.0,1,781.45
4077,15,2,1,11.0,2,1,3,6,1,0,0,11.0,1.0,2,0.0,49.0,0,0,26.76,4.83,0,823.59
4078,7,0,0,6.0,2,0,0,7,1,0,0,10.0,2.0,3,2.0,78.0,0,1,24.04,6.44,1,759.97
4079,14,1,1,6.0,0,3,2,6,0,0,0,12.0,2.0,2,2.0,85.0,0,1,23.13,0.0,1,738.29
4080,14,1,1,13.0,1,0,1,3,1,0,0,13.0,1.0,0,1.0,70.0,0,1,19.96,3.22,1,661.03
4081,10,0,0,6.0,2,1,0,7,0,1,0,12.0,0.0,0,3.0,51.0,1,1,30.84,6.44,0,916.08
4082,3,1,0,13.0,0,0,1,0,0,1,0,10.0,3.0,0,2.0,84.0,0,1,31.3,3.22,0,926.31
4083,4,2,0,13.0,1,3,3,6,0,1,0,11.0,2.0,3,1.0,33.0,1,1,17.24,6.44,1,592.24
4084,11,2,1,2.0,1,0,0,7,0,1,0,8.0,0.0,3,3.0,55.0,0,1,27.22,4.83,0,834.19
4085,12,0,0,2.0,2,3,0,7,1,1,0,11.0,1.0,1,3.0,76.0,0,1,17.69,6.44,1,603.8
4086,15,2,0,4.0,1,3,0,7,1,1,0,12.0,3.0,3,2.0,72.0,0,1,19.96,0.0,1,661.03
4087,4,2,0,2.0,2,3,3,3,1,1,1,10.0,2.0,3,3.0,67.0,0,0,23.59,1.61,1,749.28
4088,3,1,0,8.0,0,2,1,5,1,1,0,10.0,1.0,2,2.0,77.0,0,1,29.03,3.22,0,875.45
4089,9,0,1,11.0,2,1,1,3,1,0,0,9.0,2.0,2,3.0,50.0,0,1,25.4,0.0,0,792.0
4090,0,1,1,8.0,0,1,0,7,1,0,0,12.0,3.0,1,2.0,53.0,0,1,18.14,0.0,1,615.28
4091,2,1,0,7.0,2,2,3,6,0,0,0,11.0,1.0,0,0.0,53.0,0,0,17.24,4.83,1,592.24
4092,10,0,1,1.0,0,0,1,2,0,0,0,10.0,2.0,3,4.0,67.0,0,1,17.24,3.22,1,592.24
4093,10,0,1,9.0,1,2,2,0,0,0,0,13.0,2.0,3,0.0,,1,0,22.68,3.22,1,727.5
4094,9,0,0,4.0,2,0,1,0,1,0,0,11.0,3.0,3,1.0,60.0,0,1,28.12,3.22,0,854.79
4095,14,1,0,12.0,2,3,3,4,0,1,0,13.0,2.0,3,3.0,78.0,0,0,24.49,4.83,1,770.62
4096,11,2,1,8.0,0,0,2,5,0,0,0,11.0,1.0,2,1.0,78.0,0,1,17.24,4.83,1,592.24
4097,2,1,1,8.0,2,0,3,4,1,0,0,11.0,3.0,3,3.0,50.0,0,1,17.69,6.44,1,603.8
4098,11,2,0,3.0,0,0,0,7,0,1,0,8.0,2.0,1,4.0,65.0,0,1,26.76,4.83,0,823.59
4099,4,2,0,5.0,2,3,0,7,1,0,0,11.0,3.0,2,0.0,77.0,0,1,39.92,0.0,0,1111.71
4100,11,2,0,4.0,1,0,1,4,0,1,0,13.0,2.0,3,2.0,58.0,0,1,15.42,1.61,1,544.7
4101,2,1,0,13.0,2,1,0,7,0,0,0,10.0,0.0,3,3.0,44.0,0,1,27.22,3.22,0,834.19
4102,8,0,1,8.0,2,1,1,0,0,0,0,12.0,0.0,3,2.0,68.0,0,1,25.4,0.0,0,792.0
4103,2,1,0,3.0,1,2,2,0,0,0,0,11.0,1.0,3,1.0,71.0,0,1,13.61,1.61,1,496.01
4104,7,0,0,7.0,0,0,1,5,0,0,0,11.0,2.0,3,1.0,78.0,0,1,19.5,4.83,1,649.57
4105,10,0,1,8.0,1,0,1,6,1,0,0,9.0,1.0,0,2.0,71.0,0,1,18.14,4.83,1,615.28
4106,3,1,1,7.0,0,2,3,0,0,0,0,11.0,2.0,1,2.0,60.0,0,1,8.62,6.44,2,352.15
4107,7,0,1,8.0,1,1,3,2,0,1,0,11.0,1.0,3,0.0,43.0,0,0,14.97,3.22,1,532.74
4108,12,0,0,5.0,0,1,2,6,2,0,0,12.0,2.0,0,1.0,71.0,0,1,10.43,4.83,1,406.27
4109,8,0,0,3.0,1,3,1,4,0,1,0,11.0,1.0,0,0.0,44.0,0,1,17.24,4.83,1,592.24
4110,10,0,0,8.0,1,3,3,5,0,0,0,14.0,1.0,3,1.0,68.0,0,1,20.87,1.61,1,683.5
4111,6,0,1,6.0,2,3,2,6,1,1,0,12.0,2.0,3,2.0,82.0,0,1,16.78,4.83,1,580.35
4112,4,2,1,6.0,1,0,2,5,0,1,0,12.0,2.0,3,1.0,65.0,0,1,24.04,1.61,1,759.97
4113,1,2,0,10.0,0,1,1,6,1,0,0,12.0,2.0,0,3.0,,0,1,24.04,4.83,1,759.97
4114,3,1,0,1.0,1,1,0,7,0,1,0,11.0,2.0,0,1.0,,0,0,9.07,4.83,2,365.85
4115,3,1,1,13.0,1,1,1,0,1,1,0,11.0,1.0,0,1.0,65.0,0,1,23.59,1.61,1,749.28
4116,0,1,1,3.0,2,0,0,7,1,0,0,11.0,3.0,2,2.0,60.0,0,1,22.68,3.22,1,727.5
4117,3,1,1,2.0,1,0,1,4,1,1,0,9.0,2.0,2,2.0,67.0,0,1,25.4,3.22,0,792.0
4118,1,2,0,12.0,1,2,3,6,2,0,0,11.0,2.0,0,0.0,47.0,0,0,17.24,3.22,1,592.24
4119,9,0,1,11.0,0,0,1,5,0,1,0,11.0,2.0,3,2.0,42.0,0,1,32.21,4.83,0,946.44
4120,12,0,1,7.0,2,0,0,7,1,0,0,9.0,2.0,2,2.0,100.0,0,1,24.49,3.22,1,770.62
4121,14,1,0,1.0,0,0,1,4,0,0,0,14.0,1.0,3,2.0,87.0,0,1,33.57,3.22,0,976.25
4122,4,2,1,7.0,0,2,1,3,1,1,0,11.0,1.0,3,2.0,59.0,0,1,17.69,4.83,1,603.8
4123,2,1,0,10.0,1,3,2,5,0,1,0,8.0,2.0,2,0.0,47.0,0,0,18.6,0.0,1,626.95
4124,15,2,1,12.0,1,0,2,1,1,1,0,9.0,0.0,1,0.0,71.0,0,0,25.85,4.83,0,802.5
4125,1,2,1,13.0,0,1,3,7,1,0,1,12.0,0.0,1,3.0,76.0,0,1,29.03,4.83,0,875.45
4126,12,0,1,10.0,2,0,2,2,1,0,0,12.0,2.0,3,1.0,67.0,0,1,24.95,3.22,1,781.45
4127,6,0,1,2.0,1,3,0,7,1,0,0,9.0,4.0,3,0.0,73.0,0,1,20.41,4.83,1,672.17
4128,9,0,0,12.0,1,0,2,8,1,0,0,11.0,1.0,3,4.0,77.0,0,1,12.25,6.44,1,458.35
4129,11,2,0,1.0,2,0,2,8,0,0,0,12.0,1.0,1,2.0,75.0,0,0,28.12,4.83,0,854.79
4130,6,0,1,12.0,2,1,2,7,0,0,0,11.0,1.0,3,2.0,47.0,0,0,22.68,4.83,1,727.5
4131,3,3,1,8.0,1,1,3,5,1,1,0,12.0,2.0,3,3.0,48.0,0,1,20.87,6.44,1,683.5
4132,9,0,0,6.0,1,0,0,7,2,0,0,10.0,0.0,1,4.0,52.0,0,1,26.31,4.83,0,813.18
4133,2,1,1,4.0,2,0,2,8,0,1,0,13.0,1.0,1,2.0,95.0,0,1,19.05,3.22,1,638.29
4134,10,0,1,8.0,0,0,3,8,0,0,0,12.0,2.0,2,1.0,52.0,0,1,21.77,4.83,1,705.49
4135,12,0,0,9.0,2,0,2,4,0,1,0,12.0,0.0,1,1.0,54.0,0,0,12.7,6.44,1,470.92
4136,7,0,1,13.0,2,0,0,7,0,1,0,9.0,3.0,1,0.0,62.0,0,0,23.59,8.05,1,749.28
4137,4,2,0,6.0,0,3,2,6,1,1,0,10.0,2.0,2,2.0,44.0,0,1,18.14,3.22,1,615.28
4138,2,1,0,3.0,1,2,2,0,1,0,0,12.0,1.0,3,3.0,77.0,0,1,24.49,4.83,1,770.62
4139,9,0,0,3.0,2,0,1,5,1,0,0,13.0,1.0,2,3.0,55.0,0,1,28.58,0.0,0,865.26
4140,6,0,1,11.0,0,3,2,0,1,1,0,12.0,0.0,2,1.0,59.0,0,1,20.87,6.44,1,683.5
4141,1,2,1,4.0,2,3,3,5,0,0,1,13.0,1.0,3,1.0,62.0,0,1,30.39,4.83,0,906.04
4142,8,0,1,4.0,2,3,1,3,1,1,0,11.0,2.0,3,1.0,65.0,0,1,17.24,1.61,1,592.24
4143,14,1,0,6.0,2,3,1,2,0,0,0,11.0,1.0,3,1.0,71.0,0,1,26.31,0.0,0,813.18
4144,9,3,1,2.0,0,1,1,5,1,0,0,11.0,2.0,1,1.0,73.0,0,1,8.62,4.83,2,352.15
4145,11,2,1,10.0,2,1,3,4,0,1,0,12.0,2.0,1,3.0,69.0,0,0,20.87,3.22,1,683.5
4146,11,2,0,8.0,0,0,1,5,1,0,0,13.0,1.0,3,1.0,30.0,0,1,30.39,6.44,0,906.04
4147,12,0,0,1.0,2,0,1,0,1,0,0,11.0,2.0,2,2.0,69.0,0,0,20.87,4.83,1,683.5
4148,8,0,1,10.0,1,0,0,7,0,0,0,8.0,1.0,0,2.0,59.0,0,1,24.95,3.22,1,781.45
4149,12,0,0,4.0,2,3,3,1,1,0,0,9.0,1.0,3,2.0,70.0,0,1,23.13,8.05,1,738.29
4150,4,2,0,11.0,1,1,0,7,1,1,1,9.0,2.0,2,2.0,94.0,0,0,15.88,3.22,1,556.85
4151,0,1,1,10.0,1,3,0,7,1,0,0,10.0,0.0,0,2.0,55.0,0,1,27.67,0.0,0,844.51
4152,3,1,1,12.0,0,0,0,7,0,0,0,13.0,1.0,1,0.0,42.0,0,1,21.32,4.83,1,694.53
4153,11,2,0,7.0,0,2,1,4,1,0,0,11.0,0.0,0,3.0,62.0,0,1,15.42,6.44,1,544.7
4154,6,0,0,5.0,1,0,2,1,1,0,0,12.0,4.0,1,2.0,46.0,0,1,24.04,3.22,1,759.97
4155,3,1,1,11.0,0,0,1,1,1,0,0,12.0,1.0,3,0.0,52.0,0,1,34.02,1.61,0,986.05
4156,7,0,1,6.0,0,1,0,7,0,0,1,11.0,1.0,2,2.0,32.0,0,1,23.13,3.22,1,738.29
4157,9,0,0,1.0,1,1,2,1,1,1,0,11.0,2.0,1,4.0,55.0,0,0,17.69,4.83,1,603.8
4158,13,1,1,10.0,2,2,3,1,1,0,0,11.0,1.0,0,0.0,48.0,0,0,22.23,6.44,1,716.64
4159,5,2,1,3.0,1,3,2,8,1,1,0,12.0,1.0,3,3.0,63.0,0,1,16.78,3.22,1,580.35
4160,14,1,1,3.0,1,0,0,7,1,0,0,12.0,1.0,1,3.0,53.0,0,1,22.68,3.22,1,727.5
4161,14,1,0,4.0,2,3,3,8,2,1,0,11.0,2.0,2,0.0,87.0,0,0,37.65,6.44,0,1063.95
4162,2,1,1,6.0,2,3,2,4,0,1,0,12.0,3.0,2,2.0,58.0,0,1,25.85,4.83,0,802.5
4163,15,2,0,4.0,1,3,0,7,0,1,0,13.0,3.0,3,0.0,35.0,0,1,14.51,3.22,1,520.41
4164,2,1,1,4.0,1,0,0,7,1,0,0,14.0,3.0,1,2.0,79.0,0,1,24.04,1.61,1,759.97
4165,13,2,1,11.0,0,2,0,7,0,0,0,11.0,3.0,3,1.0,73.0,0,1,26.76,1.61,0,823.59
4166,9,0,0,5.0,1,2,1,1,1,1,0,12.0,3.0,3,2.0,60.0,0,1,34.93,4.83,0,1005.77
4167,6,0,1,11.0,2,1,1,3,0,1,0,8.0,2.0,3,2.0,85.0,0,0,23.13,0.0,1,738.29
4168,5,2,0,13.0,1,2,2,2,1,0,0,9.0,2.0,1,1.0,60.0,0,1,24.49,4.83,1,770.62
4169,9,0,1,7.0,1,0,0,7,1,1,0,11.0,0.0,1,2.0,52.0,0,1,21.77,3.22,1,705.49
4170,11,2,0,3.0,2,1,3,4,0,1,0,13.0,2.0,3,1.0,48.0,0,0,13.61,3.22,1,496.01
4171,10,0,1,11.0,2,3,1,5,0,1,0,12.0,1.0,2,3.0,75.0,0,1,25.85,3.22,0,802.5
4172,7,0,0,3.0,1,1,0,7,1,1,0,8.0,0.0,3,1.0,53.0,0,1,17.69,1.61,1,603.8
4173,12,0,0,4.0,2,0,1,0,0,0,0,9.0,2.0,3,1.0,75.0,0,1,16.78,4.83,1,580.35
4174,2,1,0,4.0,2,2,0,7,1,0,0,11.0,0.0,1,1.0,41.0,0,1,14.51,6.44,1,520.41
4175,5,2,0,5.0,1,2,2,4,2,1,0,13.0,4.0,3,0.0,57.0,0,0,24.49,3.22,1,770.62
4176,6,0,1,2.0,2,1,0,7,0,0,1,12.0,1.0,3,2.0,73.0,0,1,29.03,4.83,0,875.45
4177,5,2,0,3.0,2,0,3,4,1,0,0,12.0,2.0,3,4.0,51.0,0,1,20.87,6.44,1,683.5
4178,15,2,0,1.0,1,0,2,6,1,0,0,10.0,0.0,1,2.0,52.0,0,0,7.71,8.05,2,323.88
4179,8,0,0,10.0,2,0,2,5,0,0,0,11.0,1.0,0,2.0,60.0,0,1,19.5,3.22,1,649.57
4180,4,2,1,4.0,0,3,3,8,0,1,1,11.0,1.0,3,2.0,51.0,0,1,28.58,4.83,0,865.26
4181,15,2,0,4.0,1,0,0,7,0,0,0,11.0,2.0,3,3.0,78.0,0,1,9.98,4.83,2,393.05
4182,11,2,1,2.0,2,0,1,6,1,0,0,11.0,1.0,3,1.0,46.0,0,1,17.69,4.83,1,603.8
4183,6,0,0,12.0,2,0,0,7,1,0,0,10.0,2.0,0,0.0,66.0,0,1,30.84,3.22,0,916.08
4184,11,2,1,2.0,0,0,3,8,0,1,0,12.0,1.0,3,1.0,93.0,0,1,13.61,0.0,1,496.01
4185,3,1,1,6.0,2,0,1,6,0,0,0,11.0,2.0,3,1.0,81.0,0,1,21.77,4.83,1,705.49
4186,1,2,1,9.0,0,2,2,8,1,0,0,11.0,4.0,3,2.0,60.0,0,1,21.32,1.61,1,694.53
4187,0,1,1,10.0,1,0,3,2,1,0,0,11.0,1.0,2,1.0,74.0,0,1,25.4,4.83,0,792.0
4188,8,0,0,5.0,2,2,1,1,0,0,0,11.0,1.0,3,2.0,55.0,0,1,26.76,4.83,0,823.59
4189,11,3,0,1.0,0,0,0,7,0,0,1,11.0,2.0,3,2.0,95.0,0,1,24.49,3.22,1,770.62
4190,6,3,1,5.0,0,0,1,8,2,0,0,11.0,2.0,3,2.0,59.0,0,1,33.11,3.22,0,966.2
4191,1,2,0,7.0,2,1,1,2,1,0,1,10.0,2.0,3,2.0,63.0,0,1,21.32,4.83,1,694.53
4192,13,2,0,13.0,2,0,1,0,0,0,0,8.0,2.0,3,3.0,84.0,0,1,21.32,8.05,1,694.53
4193,12,0,0,13.0,2,0,2,8,0,0,0,13.0,2.0,1,3.0,64.0,0,0,25.4,3.22,0,792.0
4194,2,1,0,7.0,2,0,2,2,0,0,0,10.0,2.0,3,1.0,55.0,0,0,19.96,3.22,1,661.03
4195,4,2,1,1.0,1,0,1,3,1,1,0,11.0,0.0,3,2.0,44.0,0,1,30.39,8.05,0,906.04
4196,12,0,0,11.0,0,0,0,7,1,1,0,14.0,0.0,3,1.0,84.0,0,1,23.13,3.22,1,738.29
4197,0,1,1,7.0,0,2,0,7,2,1,0,11.0,2.0,3,1.0,56.0,0,1,10.89,6.44,1,419.63
4198,2,1,1,2.0,2,0,0,7,0,1,0,10.0,2.0,1,2.0,57.0,1,1,27.67,4.83,0,844.51
4199,6,0,0,13.0,2,1,0,7,0,1,0,11.0,2.0,3,0.0,85.0,0,0,13.61,1.61,1,496.01
4200,6,0,0,1.0,2,2,3,5,1,1,0,11.0,0.0,1,2.0,75.0,0,0,23.13,9.66,1,738.29
4201,13,1,1,6.0,1,2,2,4,1,0,0,13.0,1.0,1,0.0,48.0,0,1,22.68,3.22,1,727.5
4202,2,1,1,1.0,2,0,1,0,1,0,0,11.0,0.0,1,4.0,61.0,0,1,31.3,6.44,0,926.31
4203,7,0,1,13.0,2,0,3,2,1,0,0,12.0,2.0,3,2.0,87.0,0,0,24.95,0.0,1,781.45
4204,14,1,0,2.0,0,0,3,5,1,0,0,11.0,1.0,3,3.0,50.0,0,1,25.4,3.22,0,792.0
4205,8,0,0,5.0,0,1,3,6,1,1,0,13.0,2.0,0,0.0,64.0,0,0,25.4,3.22,0,792.0
4206,6,0,1,1.0,2,3,3,7,0,1,0,11.0,0.0,3,2.0,44.0,0,1,14.51,4.83,1,520.41
4207,11,2,0,7.0,1,0,0,7,0,1,0,12.0,4.0,3,1.0,37.0,0,1,31.75,1.61,0,936.28
4208,10,0,0,7.0,1,3,0,7,1,0,0,10.0,1.0,1,4.0,66.0,0,1,24.95,3.22,1,781.45
4209,14,1,1,2.0,0,0,1,2,1,0,0,8.0,2.0,0,4.0,66.0,0,1,28.12,9.66,0,854.79
4210,9,0,0,8.0,1,3,2,2,0,0,0,8.0,1.0,3,1.0,77.0,0,1,21.77,0.0,1,705.49
4211,6,0,0,5.0,2,0,0,7,0,0,1,11.0,2.0,1,1.0,46.0,0,1,30.84,4.83,0,916.08
4212,15,2,0,12.0,1,0,0,7,1,0,0,11.0,2.0,3,2.0,50.0,0,1,21.32,8.05,1,694.53
4213,7,0,0,2.0,1,0,2,8,0,1,0,10.0,0.0,3,4.0,61.0,0,1,21.32,1.61,1,694.53
4214,8,0,0,5.0,2,0,1,0,0,0,0,11.0,2.0,2,0.0,64.0,0,1,22.68,4.83,1,727.5
4215,14,1,0,12.0,0,2,1,6,1,1,0,13.0,0.0,0,1.0,69.0,0,1,22.68,3.22,1,727.5
4216,10,0,0,4.0,1,2,0,7,0,1,0,11.0,0.0,1,0.0,49.0,0,1,16.78,0.0,1,580.35
4217,2,1,0,7.0,2,3,0,7,0,0,0,13.0,1.0,2,3.0,64.0,0,1,33.11,8.05,0,966.2
4218,6,0,1,10.0,1,1,1,6,0,1,0,12.0,2.0,0,3.0,68.0,0,1,27.22,3.22,0,834.19
4219,10,0,0,6.0,2,0,2,0,0,1,0,11.0,1.0,0,1.0,83.0,0,1,24.04,8.05,1,759.97
4220,8,0,1,13.0,2,3,2,8,1,0,0,10.0,1.0,3,1.0,57.0,0,1,29.94,3.22,0,895.96
4221,1,2,0,10.0,2,0,2,2,1,1,0,10.0,1.0,2,3.0,89.0,1,0,24.49,1.61,1,770.62
4222,10,0,1,6.0,0,0,2,8,1,0,0,11.0,3.0,1,1.0,74.0,0,1,24.95,3.22,1,781.45
4223,1,2,0,12.0,1,2,1,6,1,1,0,12.0,0.0,3,1.0,63.0,0,0,36.74,6.44,0,1044.61
4224,8,0,0,12.0,0,0,0,7,0,0,1,11.0,2.0,1,2.0,77.0,0,1,24.95,6.44,1,781.45
4225,1,2,0,12.0,0,2,0,7,0,1,0,11.0,2.0,0,1.0,58.0,0,1,15.88,3.22,1,556.85
4226,0,1,1,6.0,1,2,3,2,0,0,0,11.0,2.0,3,0.0,64.0,0,1,29.03,3.22,0,875.45
4227,7,0,1,5.0,2,2,2,0,1,1,0,12.0,2.0,0,1.0,40.0,1,0,27.22,0.0,0,834.19
4228,9,0,0,8.0,0,2,0,7,0,0,0,9.0,3.0,3,2.0,88.0,0,1,10.89,6.44,1,419.63
4229,10,0,0,4.0,0,0,3,3,1,0,0,13.0,2.0,2,0.0,70.0,0,1,11.34,6.44,1,432.57
4230,11,2,1,11.0,1,1,1,3,0,0,0,11.0,1.0,0,1.0,48.0,0,1,22.68,0.0,1,727.5
